element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Db,2.7985735,0.8347362,0.60928434,0.39840147,-0.38626856,0.31083098,-0.48802865,-0.19832928,-0.61348146,-0.27412662,0.66399455,0.25368696,-0.013735808,-0.31756502,-0.37029803,-0.34388608,-0.3501974,-0.41867492,-0.36864576,-0.59669936,-0.059208386,0.6290127,0.33444947,-0.8835406,-0.3112871,0.23283741,-0.5007205,-0.116258375,-0.07444745,0.46949017,-0.41367024,0.44258657,-0.11430217,-0.19456302,0.4662723,-0.44096738,-0.11715052,0.39558524,0.22405422,-0.2117976,0.26375157,0.023084357,-0.27442175,-0.24891762,0.12101601,0.69905245,0.3354901,-0.23096097,0.023727195,0.09239808,-0.49821746,0.07553922,0.0842299,-0.20616469,0.08641415,-0.15664454,0.040957615,-0.42452252,0.22077557,0.21240012,-0.060279436,0.06692974,0.075075835,-0.038700588,0.21799369,-0.07435675,-0.081126615,0.10878377,-0.1568927,0.06704925,0.047429822,0.21839017,-0.1266408,0.042243358,0.09125444,-0.14124681,-0.05324228,0.063539416,-0.004124498,0.15296613,-0.04088362,0.10554115,-0.02633772,0.072473355,0.085738525,0.11641357,0.045683708,-0.08073538,0.0060376525,-0.109385744,-0.08781445,0.05006665,-0.047647685,-0.07163148,0.026303394,0.072190195,0.055462148,0.02825293,0.077640146,0.058543794
Sg,2.4860437,0.31827652,-0.043922022,0.18609816,-0.31259993,0.34279835,0.64821744,0.15586233,-0.043994263,-0.2332569,0.106871136,-0.012784012,0.084996134,0.64133424,-0.032313533,0.684152,-0.8761331,0.66783935,-0.63262093,0.039385352,-0.18761414,-0.087344795,-0.101521134,0.0033799931,0.48672706,0.16849637,0.6495001,0.0531212,0.6603465,0.16305594,0.018049918,-0.34333044,0.21140853,0.41451514,-0.099835634,-0.09268852,0.49406803,-0.20405617,0.28664815,-0.011475821,0.4834386,-0.15342024,-0.28895754,0.03144845,-0.23096465,0.31455982,0.04909902,0.10601066,-0.22590733,-0.2528612,0.050441787,0.05433017,0.047767937,-0.08811414,-0.05770471,-0.021638587,0.210411,-0.097987056,-0.24542879,0.10883425,-0.19127236,0.18624423,0.08054491,0.017279323,0.08637143,-0.24748802,0.13140716,-0.16445506,0.11283656,0.102493614,0.23162311,0.2806542,0.23962279,0.1247301,0.16155478,-0.05467951,-0.032348543,0.30504593,0.06645532,-0.13979328,0.07739089,-0.037608653,0.23927505,-0.10116982,0.12864444,0.05761509,-0.13940634,0.11280379,-0.026640281,0.027309753,0.05423288,0.04767533,0.0065896157,-0.037118938,-0.09346729,-0.009145176,-0.1586745,-0.19034289,-0.08903022,-0.18932867
Bh,2.989354,-1.4466385,-0.22640134,0.38713247,0.7766931,-0.10526366,0.40673333,-0.86264193,-0.2115053,-0.32829675,-0.8419907,0.5037486,0.1292424,1.6865535,-0.28233567,-0.29957008,0.10657908,0.2660514,0.65405846,0.5366814,-0.4312688,-0.17694867,0.008818966,-0.30477867,-0.5305302,-0.23026718,-0.258665,0.010616083,0.0357749,-0.118704766,0.5085335,0.30530736,-0.25139067,-0.5206773,-0.47986466,-0.42167753,0.3086124,0.29973683,0.09239951,0.27089942,0.023951476,-0.27767387,-0.11248984,0.14994751,0.18592158,-0.24922371,-0.3065446,-0.22832946,-0.123156376,0.31078044,-0.08452838,-0.15031558,0.051856954,0.31986248,0.17149687,-0.030220844,0.1517463,-0.13449952,-0.12423965,0.081015415,0.17963406,-0.042902857,-0.2615179,-0.42059147,0.016978815,0.027043708,0.18067417,0.04746307,0.035084028,-0.08548904,-0.08375752,-0.0055592433,-0.08427961,0.076404706,0.05679064,-0.14783701,0.10922158,0.10150781,-0.17425098,-0.012024075,-0.015609867,-0.07315771,-0.02971311,0.08276594,0.12296998,-0.03694304,-0.010113932,0.20527183,0.029212013,-0.041140817,0.07079864,0.103921935,0.03017544,-0.020610914,0.14197576,-0.1252239,0.072172634,0.08068363,-0.0015229955,-0.018830365
Hs,2.039627,-0.66509384,0.82138246,-0.4685651,1.0068446,-0.07757684,0.27688986,0.2939245,0.44908023,-0.33103815,-0.4114769,0.13799794,-0.0064372495,0.28223032,-0.22297277,-0.23290168,0.061685275,-0.30820665,0.13805503,0.51505935,0.23964484,0.8077397,0.6482141,0.1964402,-0.049229503,0.44526586,-0.1282289,0.9776788,0.33997813,-0.20331894,-0.32377625,0.54711276,-0.060108773,-0.19659388,-0.34425354,0.16865164,0.14509179,-0.37900695,-0.13509624,0.058698352,0.6271484,-0.14159444,-0.09669248,0.42423332,-0.18197948,0.0051805004,0.16586956,-0.020417452,0.06477745,-0.054444328,0.34320498,-0.032772973,-0.032237202,-0.15004292,0.14393473,-0.12581202,-0.41630304,-0.19421247,0.03312345,-0.14744017,-0.1471703,-0.13919191,-0.15470877,0.10381132,0.15683874,0.10088975,-0.13356382,-0.077029824,-0.19134036,0.21247986,0.18303981,0.19343011,-0.1177849,0.061194327,-0.12019945,0.012730796,0.015291754,-0.26144907,0.1119599,-0.18444142,-0.12197142,0.017386366,-0.034407016,0.08083821,-0.26496118,-0.04036825,-0.13227482,0.02611401,-0.08631832,-0.091527514,-0.09299776,-0.039768692,-0.055850066,0.16078994,0.027254194,0.0023536459,0.032344826,-0.03806325,-0.1778155,0.040907018
Mt,2.694315,0.5965661,0.45139676,0.6450634,0.11996561,0.26834324,0.50882816,0.28526506,-1.103384,-0.42447945,1.3283398,0.34627578,0.3171563,-0.23079579,-0.18992113,-0.31334066,-0.37727082,0.40953833,0.5053987,-0.100001484,0.23943272,0.35302824,-0.21581425,-0.010537058,-0.35435227,-0.44396207,-0.08287839,0.51353335,0.060539555,-0.5039608,0.4663478,-0.16004948,-0.07972144,0.05457729,0.18220757,-0.3305527,-0.32240564,-0.13671586,-0.4642768,-0.25874785,-0.47721466,-0.32162791,-0.16373383,0.012748584,-0.38749665,-0.24415934,0.51515603,-0.20785078,0.12157694,-0.05979578,0.031877823,-0.03197023,0.064704984,-0.04617288,-0.23369506,0.18145716,-0.43167457,-0.12054081,-0.051300433,-0.09049452,0.051954694,0.21136034,-0.002088394,-0.0041866302,-0.1642286,0.089877255,-0.092039414,0.06728969,0.0744104,0.1113497,0.15432608,-0.22779137,0.1505841,-0.043372888,0.08977374,0.025043137,0.0723454,0.1736881,-0.123976015,0.020586196,-0.18344687,0.12031237,-0.24415761,-0.0035559274,-0.008026831,-0.19972031,-0.15022098,-0.08391117,0.116472535,0.13582058,0.019023985,0.013596244,0.23487917,-0.06305958,-0.14274038,-0.023000255,-0.026381526,-0.02763203,0.004953876,-0.01206062
Ds,2.9727392,-0.087771475,-0.14659885,0.71320987,0.28048825,-0.3968463,0.33037382,-0.4960125,0.47010702,0.02762983,-0.4806211,0.5748712,0.7483711,0.541212,-0.35423642,-0.40138316,0.26231706,0.48999858,0.4215011,-0.23134455,-0.21143733,-0.082616694,0.40115482,-0.23814969,-0.08263178,-0.058152072,0.19630226,-0.38868296,-0.4836183,0.6865316,0.21450743,-0.011475783,0.1782198,0.059435237,-0.06200834,0.7272535,-0.40695226,-0.35346273,-0.37408727,-0.11068794,-0.45022747,-0.44555816,-0.44218186,0.12074688,-0.24256262,0.07819584,-0.24555197,0.6244818,-0.10164816,0.08000379,-0.23828956,0.10690822,-0.028186822,-0.039925043,-0.04057708,-0.24550724,-0.16412118,-0.16018485,0.25218672,0.06386474,-0.049153626,-0.02892116,-0.03449499,0.2280527,-0.22510414,-0.026080713,-0.120431095,-0.3505788,0.034102157,-0.0055627003,-0.23774561,0.1980623,-0.05816432,-0.054821745,0.019145928,0.11795528,-0.277094,0.015065305,0.16241643,0.18980607,0.09778313,-0.031111293,0.06967001,-0.13912295,0.13074921,-0.010373205,0.17092991,-0.12762937,0.04132954,-0.023297133,-0.074265845,-0.14487438,-0.019977484,-0.040493734,-0.0352884,0.0058747083,-0.04822607,-0.020506907,0.050858907,-0.05043818
Rg,2.718882,0.37554008,0.35875493,0.6406096,-0.57846236,0.0356908,0.12155253,-0.4611032,-0.10921612,0.06878467,0.36829245,-0.24790066,-0.117965624,-0.0119461715,-0.02160091,0.26138517,0.22284046,0.41840214,-0.24830112,-0.22928545,-0.40528968,-0.40194613,0.1595205,0.056819618,0.45045537,-0.37135524,0.39439803,-0.08994003,-0.118732125,-0.26163548,0.13878717,0.15117611,-0.17757645,0.23746765,-0.26825944,-0.16530313,0.08412916,0.35094166,0.07940604,-0.258569,-0.4866194,0.15636262,-0.19250733,-0.04619544,-0.106272906,0.09933659,0.11964291,-0.12765247,0.35060555,-0.080396466,0.21507713,0.1249133,-0.03569429,-0.08040158,-0.16012596,0.48455423,-0.21932241,0.058298394,0.16956434,-0.246631,0.31324595,0.13341412,0.010384015,-0.07783494,0.1618639,0.33057195,-0.19231644,0.16247833,0.04602989,0.23132852,-0.19266678,0.104880884,0.20155701,0.0051017962,-0.18157105,0.0019050464,0.170464,-0.20942873,0.1844361,0.034386046,0.37637466,-0.17013995,0.20345841,-0.1032258,-0.09243238,0.13915032,-0.062261686,0.00011654629,-0.1596174,0.01809626,-0.034067478,-0.011278518,-0.16583483,0.007573042,0.31446695,0.018806687,0.07943661,-0.023838766,-0.05589076,-0.09321718
Cn,3.1615684,0.78493106,0.37633833,0.9039899,-0.5505152,0.36002415,-0.504966,-0.3916703,0.302593,0.12700951,0.15695636,-0.6301005,-0.2009373,0.76442605,-0.3373413,0.22831018,-0.5922792,0.04213128,-0.9318652,-0.62875366,0.4364466,-0.27746606,-0.17837058,0.12506011,0.044606186,-0.3575564,-0.19346076,-0.33451024,-0.16050579,0.2887568,0.5439445,-0.079666704,-0.17177275,0.19756842,0.7365012,0.049742088,-0.20006235,0.46334904,-0.34440947,0.31588495,0.49385157,0.0023162933,-0.023815956,-0.11586359,0.00024398044,-0.34383726,-0.22541466,0.16870596,-0.1728197,-0.17782283,0.110802226,0.038224734,-0.08784316,0.3434078,0.028128363,-0.034662496,-0.038240053,0.0251108,-0.40498614,-0.065458246,0.19336863,-0.1353265,0.058645952,0.05852396,0.03948077,-0.07039922,0.1168414,-0.183426,-0.03157085,-0.056026854,0.28430885,-0.08925789,-0.04765087,-0.06448407,0.03859003,0.024411904,-0.04505118,-0.21540105,-0.21392667,-0.13370791,0.12030756,0.14359953,-0.08031374,-0.033932503,-0.23215431,0.020411715,0.10411854,-0.019832693,-0.062553115,-0.07504812,-0.10227227,0.022980541,-0.08988815,0.059491664,-0.08197911,0.02684369,0.08645388,0.016069176,-0.020455368,0.16058883
Nh,2.2986617,-0.2766022,-0.6887051,0.62897015,0.9171511,-0.19215618,0.08960251,0.11381615,0.3187636,0.16883573,0.41318083,-0.2282508,-0.09753305,-0.57466364,0.36529195,0.009069229,0.17464516,0.24999508,0.07754304,0.119805306,0.19454806,-0.14521873,-0.602644,-0.21770638,0.20841685,0.51198083,0.27232465,0.2689614,-0.12602209,0.009287918,0.29742417,-0.013065487,0.39547294,-0.2413168,0.09248934,0.19367675,-0.3129651,0.27204543,0.30087224,0.3885327,-0.16941093,-0.38880572,0.2784912,0.030525133,-0.016585905,0.5269538,0.066489935,-0.2601769,0.18248913,-0.2917377,0.012282956,0.1828271,-0.14335817,0.3696772,0.39637658,-0.3441033,0.07425795,0.18405221,-0.15586655,-0.09917155,0.1474682,-0.11047582,0.30868605,-0.18682304,-0.2489304,-0.04779902,-0.21788478,0.2093963,-0.097365454,0.289607,-0.11793804,-0.016199933,0.09297557,0.1903162,0.022714105,0.088181436,-0.018756695,0.15099026,-0.023681326,-0.14862002,-0.2735274,0.026353214,0.28688967,0.20168243,-0.060483776,-0.057984017,0.011218388,0.12589605,0.025483489,-0.091538176,0.17876068,-0.2378672,0.01726649,0.065798655,0.0038369298,-0.11484493,-0.05610837,0.05041652,0.1239721,-0.027021423
Fl,2.5648313,-0.50485784,1.0548658,0.8155277,0.5429897,0.41265965,0.34588015,-0.61804694,-0.8635839,0.058685876,-0.40915024,-0.7690275,-0.27826297,-0.22426054,-0.031378504,-0.4640714,1.0683622,-0.37096238,-0.30033183,0.009275165,-0.47600466,-0.043823898,0.41184354,0.17996638,0.34538114,-0.25615147,0.0020087212,-0.51948327,0.31541297,0.3411429,-0.895543,-0.31063625,-0.24417824,0.095777005,0.2653775,-0.14945617,-0.34097445,-0.2724802,-0.16445385,-0.31953776,-0.032588974,-0.076958925,0.41840643,-0.24444479,-0.15493348,0.093966424,-0.098654225,0.073621884,0.17177375,-0.07618038,-0.10094555,0.0059372457,0.09921954,-0.057242803,0.025998637,-0.15435916,0.13330953,0.08850392,-0.05430344,-0.3732193,-0.09280634,0.01104746,-0.30773848,0.19207782,0.039203867,0.084890015,0.14624898,0.033569224,-0.16219878,-0.23234665,0.0010660142,-0.09038131,0.02699107,0.06866548,-0.32694167,-0.12078131,-0.11613616,-0.01838354,-0.28743654,-0.12312597,-0.0068088844,-0.10353909,0.15917206,0.17027345,-0.028439708,-0.11470727,-0.15669435,0.18278511,0.13945088,0.06919598,0.20327565,0.15480419,0.13506617,-0.032640792,0.10126163,-0.08736975,0.020158041,-0.08012726,0.0021358477,-0.09383909
Mc,2.2186692,0.31244713,-0.4013945,0.92126286,0.47086793,-0.1480107,-0.01981067,-0.082400575,0.88538486,0.19950369,0.68753433,-1.0948225,-0.5944165,-0.6102166,-0.18062027,-0.6603693,0.021727081,0.25768653,0.09011373,-0.08172351,0.17976561,-0.14248267,-0.10362246,0.08680362,0.20681885,0.049445942,0.12385386,0.37339723,-0.2428024,-0.20289224,0.067400195,0.04223676,0.2116934,-0.24903592,-0.012720153,0.35091776,-0.012988053,-0.43067747,0.050498694,-0.052113406,0.3655148,0.46879473,-0.020852432,0.13273963,0.21269138,-0.070093006,-0.07565668,-0.3204161,0.08763996,0.39400792,0.5035225,0.51431,-0.17119929,-0.13717824,0.2322208,-0.20977572,0.21372391,0.09464558,0.07116572,-0.12684092,0.18373543,-0.00971913,-0.07256119,-0.054989547,0.10938387,0.031198356,0.0019414723,0.094793916,0.292478,-0.18435861,0.03618727,0.012766874,0.032007806,-0.15425722,-0.042985793,-0.041883405,-0.13131571,-0.09755586,-0.086327404,0.1553029,-0.10220274,0.0063152798,0.026033161,-0.007542411,0.32454494,0.03334739,0.18644056,-0.056313243,0.1550244,-0.09555258,-0.06992164,-0.011487265,-0.021133954,-0.018703872,-0.12557028,0.055794694,0.18474753,-0.10178049,-0.12538143,-0.098748274
Lv,2.827232,-0.37754196,-0.17444496,0.15320858,0.6102654,-0.33728543,0.3393119,-0.16376466,0.22115211,-0.16984525,-0.24386309,-0.33223426,-0.088143624,-0.13768373,-0.09355378,-0.4258292,0.6191941,0.23275328,0.45160714,0.10137397,0.1343634,0.0053827465,0.068122014,0.35653555,-0.08325024,0.60937333,0.44199368,-0.043271147,0.01502423,0.08503011,-0.65772665,-0.2297727,-0.11224478,0.07051243,-0.31345278,0.14001487,-0.34355265,-0.028532,0.15330255,0.057725362,0.58025926,0.45598102,0.08543757,-0.45186982,-0.24942632,-0.48374754,-0.04956314,0.2248824,0.022037499,-0.2483884,-0.10518414,-0.34500632,-0.05182011,0.19967511,-0.09957077,-0.030192703,-0.25406206,0.5056983,0.040747058,0.3709383,0.013960168,0.30753988,0.32305485,-0.27912945,0.08093931,-0.002498582,-0.050683267,-0.011999279,-0.22757219,-0.1702623,0.07675006,-0.13824016,-0.0477613,-0.028284784,0.06558042,0.11751981,0.14085537,0.2162197,0.025296316,0.054171562,-0.05281008,0.14804465,-0.19420375,-0.17138125,-0.030514978,0.12888348,0.05807966,-0.1889369,-0.14315808,0.09625019,-0.049878675,0.051872127,0.037303064,0.02968496,0.07337044,0.035547733,-0.21292804,0.046704832,0.083934404,-0.0053906515
Ts,3.307386,0.80406415,-0.3598663,0.8192536,-1.0139388,0.7571231,0.23614398,0.12989068,0.32271838,0.2971577,-0.4164011,-0.40415955,-0.047707487,-1.0940593,-0.48913687,0.28026232,-0.6887789,0.08384982,-0.025868818,0.33010143,-0.15146849,-0.19059187,-0.4437007,0.42736068,-0.37862027,0.24016666,0.03897045,0.24531752,-0.24232347,-0.53959066,-0.20320874,0.18856011,-0.17057577,0.08116505,-0.6287067,-0.09240234,0.13110465,0.11092827,0.32508603,-0.5228733,-0.39958715,-0.09161929,0.17987359,-0.29034615,0.07243384,-0.349073,-0.12149524,0.4624409,-0.18547197,0.084542245,-0.07072594,-0.022960287,0.1497728,-0.24389847,0.009685129,-0.0541664,0.13875292,-0.25733525,0.1308808,0.0368248,0.21605134,-0.31504127,0.06551236,0.1316524,0.20570475,-0.07145183,-0.003916558,0.1265829,0.012641473,-0.23022132,-0.1565202,-0.04787821,-0.21702257,-0.11625909,0.016953602,-0.23598476,0.12043375,0.02601245,0.19227327,-0.088642016,-0.086419724,0.24249935,0.059872806,-0.02171494,-0.101454325,-0.018659772,-0.03530393,0.028272517,0.05451425,0.05362291,0.12818787,-0.05315541,-0.11977425,-0.090291455,-0.21969698,-0.11832236,-0.021881003,0.109815605,-0.0005750507,0.093239784
Og,1.4513221,-1.2734133,-0.43006015,0.14820924,0.05083942,0.7638155,0.39196712,0.2015017,0.61241734,0.4519258,-0.3331601,-0.40830886,0.29110545,-0.52977854,-0.24927619,0.46177858,-0.1389818,-0.15339726,-0.42437592,-0.16448748,0.005806733,0.16876173,0.18980479,0.17934749,-0.25427586,0.39127293,0.34331805,0.19311158,0.040634498,-0.32895958,0.019405367,0.26994252,-0.09892225,0.034405414,0.16362904,0.12179579,0.27831864,0.35677323,0.22974356,0.122469366,-0.2633318,-0.14076784,-0.12046846,0.018424228,0.028370276,0.11887927,-0.11269499,-0.0974409,0.040628217,-0.24153233,0.06175372,-0.22749422,0.094834924,-0.25073403,0.0277084,0.07866961,0.4185424,0.073822275,0.13506326,0.19043294,-0.22977485,0.066689596,-0.110686466,-0.12109001,-0.29105425,-0.19219884,-0.092434116,0.028370138,0.21778646,-0.01236441,0.057687636,0.13725439,-0.13480753,-0.24963985,0.13795407,0.5442074,0.071709044,-0.09822433,-0.316947,-0.04426202,0.14302401,0.029451028,-0.2201171,-0.0532485,0.016243804,-0.06524952,0.059453346,0.07185033,-0.013950791,0.008993821,0.023060534,0.12290274,0.3151217,0.02895245,0.22852512,0.059552923,0.09082642,0.093026415,0.14967461,-0.049992744
