element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
Db,-0.19094178,0.61434704,3.08218,-1.7311947,-2.0905354,-0.45255703,-0.37285623,1.4370471,1.4647906,3.3560293,0.42437646,0.46010813,-3.0097778,-0.99761933,-1.3594139,2.3449986,1.8192984,1.2271248,-1.7208842,-0.7748051,-1.5239565,-1.7085427,0.86373806,0.5939044,1.0117953,0.67740804,0.33283597,0.32547247,-0.6642049,0.20374066,1.6507007,-0.12398852,-1.1925591,0.19049522,0.6069499,-1.0565556,0.25124642,0.90827405,0.4004771,-2.4030108,-0.44180238,0.63241786,-0.04235175,0.6490303,1.0669781,-0.05224582,1.1823399,-0.4750592,-0.9224793,0.6623254,2.2487953,0.331301,-0.36356983,-0.072926976,0.012298797,0.264061,-0.3008005,0.36451524,-1.0090466,0.4348134,0.14220773,0.9694445,-0.5021028,-0.35052043,-0.5197457,-0.65275997,0.100150004,1.4835938,-1.3874964,-1.0817469,0.41470486,-0.57407284,-1.0377063,1.3991243,0.34420744,1.3009267,1.3815254,-0.62476397,0.5165564,0.695904,0.36528912,-0.48345092,0.17173621,-0.7343434,0.94177437,0.992409,-0.39531815,1.0883341,-0.40381074,-0.40248048,0.041408136,-0.33405134,-0.34136498,-0.82348007,0.2041759,0.22752626,0.288312,0.16727155,0.5200163,0.6263911
Sg,-0.63071024,0.549026,-1.1175499,1.1535249,0.42308664,0.58169967,-0.25257888,0.18617857,0.99583584,0.237201,-0.50641525,-0.5529166,0.3107068,-0.71343786,-1.6215909,0.13360417,0.3007793,-1.4219469,0.23354432,-0.3597869,0.08324455,0.160898,-1.5473478,0.74399364,0.6289477,-1.360299,0.7046901,-0.1638564,-0.5767555,-1.3585399,2.3975928,1.7039303,-1.0214373,1.3270812,1.4675257,2.1558902,1.8236191,0.078248926,0.25189108,-0.19752425,-0.45426425,0.7742648,-0.47622204,-0.33434212,-0.06385978,0.07063779,-1.1287739,0.85256225,-2.0671163,0.96987635,-0.19597086,-1.4836949,0.1253574,-1.0405375,-1.9227345,0.5853458,-1.861897,0.17650282,-0.11999652,-0.6357237,-0.0036496,-0.3354604,1.1506858,0.3927432,-0.1716508,-0.3347673,1.1020801,-0.4276982,-1.6630472,0.018947922,1.0511372,1.4517238,0.26886553,-1.7375501,1.7686886,0.21946193,-0.99718297,-0.31063184,-1.7371613,-1.8034033,-0.207858,-0.8896501,-0.6387002,-0.5550451,1.7116256,0.5971752,1.2241399,1.5803311,-1.1553745,-0.5239945,0.07259666,0.7881346,-1.1138132,0.8376317,1.450703,-1.5246199,0.5198393,-0.9471717,-1.4542227,0.71212274
Bh,-0.28495103,0.5111522,-1.0192503,-0.14851089,-0.66722333,-0.12652375,0.578031,-0.31292856,0.439437,0.82407624,0.64898735,-0.7573635,-0.03560663,0.9847306,-0.3171509,-0.0958701,0.8289058,0.22637089,-0.6442565,1.4698547,-0.9480729,1.0261018,-0.30329564,0.16547275,-0.85713357,-0.9834967,-1.2656362,-0.0671168,-1.5796536,-0.5590195,1.5080621,-0.16241571,0.00045763154,0.84559506,0.4362375,-1.362728,-0.37739238,-2.3158097,-1.5237651,-0.4898849,1.1845002,-0.7730848,-0.7225549,-1.2087802,0.7474502,-1.6142693,-1.8417437,0.4271105,-0.37327698,-0.77595276,-0.047238752,0.16791014,-0.22006814,0.24883658,-0.66081274,0.076688625,-1.6470865,0.44828573,-2.2103608,0.2585619,-0.25151896,0.48012498,-0.096390136,-0.2724032,0.22086261,-1.0053339,0.46624985,-0.43046096,0.73770684,0.24255826,-1.2086027,-0.8131491,-0.4549853,-0.9286644,-1.6312306,-0.35640922,0.12900044,0.45954067,-0.63285285,2.0359707,1.1887653,2.0136435,1.516884,0.15033934,-0.44258648,-0.87703085,0.21913783,0.8484833,1.9839832,0.060299743,-1.0620294,1.8249099,-0.019091861,1.2684798,-0.9806643,0.12136713,-1.5722281,1.2551857,-0.7021267,-0.022052169
Hs,0.33088243,2.3410366,0.70441264,-0.023649441,-0.8784767,0.7049782,0.43605754,-3.2244759,-0.47169074,0.5423559,-0.25421682,-1.2800589,1.2384937,-1.0002178,-0.78261626,-1.2682315,-0.38114983,-0.88323075,-0.55886245,-0.5457773,-1.1788504,-0.9854264,-0.37369207,0.18175879,1.6625702,0.09986873,0.5625487,0.7798487,-0.16803175,-1.5408723,-0.4228369,1.8148928,0.17263235,-1.5037234,-1.0834754,0.923389,0.01743492,1.2656074,0.08886697,-2.5809546,-0.5933183,-0.42567575,-0.9085658,-1.2657872,-0.8985082,-0.79089004,0.6770497,-0.5627891,3.0068438,-0.12467479,-1.8337721,1.3526615,0.26320428,-1.1238661,-0.7137993,-0.43726656,-0.5903842,-2.4082508,-1.6796637,-0.056484543,0.17687641,-1.2610822,0.5909275,1.1608979,-1.1856853,-0.6887856,-0.2478733,0.6404318,0.58244544,0.19691984,0.57985896,-0.1435189,0.62792385,0.119859934,0.6867055,0.27433696,-0.28586796,0.051285896,-1.1326282,0.87581706,-0.07119793,-0.26409617,-0.4035624,-1.4977849,-1.1037081,-0.33336392,1.1826581,-0.34674913,1.921427,0.357826,-0.020460991,-0.9645224,1.0944204,-0.7798041,-0.22286017,0.6332782,-0.68627673,-0.46848732,0.51495695,1.9411033
Mt,-0.056292605,-0.083122365,-0.8858638,-1.3202949,-0.8006082,0.3754024,0.39595285,-0.48820007,0.768026,-0.32608798,0.4455646,0.56877005,-0.7199198,0.21130523,1.6456816,-0.7542829,0.77074116,1.1810805,-0.4759409,1.3472193,1.1914774,-0.32189655,-0.29883358,1.2882435,0.14200015,-0.75962,-0.48476544,-0.06869721,-0.09346395,0.7732843,0.18986759,-0.74184966,0.26689592,-0.37355056,-0.6377969,-0.49664745,1.031753,0.056804027,-0.10744226,0.7398406,0.29697406,0.8025429,-0.89492655,-0.21551499,-0.20233962,0.550373,-0.95217294,0.7603432,1.0244166,-0.652125,-0.15740661,-1.1645945,1.5344085,1.2700876,-0.262443,1.7818269,-0.2090404,-1.9510695,0.2251905,0.49674937,0.54218996,-0.41564187,0.20744121,-0.34994704,-0.41826865,-0.52513,1.2520484,1.3001922,-0.55869555,0.29782438,1.3913394,1.0956335,-0.030530484,0.36302838,0.80404145,1.5414959,1.0181462,-0.69718903,-0.26206264,1.9028401,-0.30285367,1.7947185,3.6608765,-0.04475693,-0.27325505,0.2359089,0.7765793,0.04267013,-0.089966506,-1.976923,-0.72179604,-1.3480656,0.6982587,2.2109647,-0.015880438,-0.026843736,1.0925992,0.92386377,-0.9043318,-0.30166548
Ds,-0.15400557,0.023595601,-0.079346254,-0.14137763,0.6673389,-0.8666649,-0.6481076,1.2226877,1.6849736,-0.1394864,-1.3600215,0.33160958,0.0743904,-1.8289789,-0.41718844,-1.0080878,2.151887,-0.85774386,1.7821273,1.6557802,0.69406474,-1.1862031,0.70217013,1.731137,0.79010236,-0.57967335,-0.18209514,-0.51346016,-0.42421064,0.2640883,0.47767308,0.45860705,0.08226242,-0.0333692,-0.65768653,0.13661656,0.2727842,1.0703398,0.11084453,2.418622,-0.5797607,-0.10169348,-0.43776694,0.29690564,1.0886142,-0.67575365,0.66391873,0.054655872,-1.0013375,-1.1804057,-1.5951074,1.8143278,0.23461471,-0.47187772,-0.42334267,1.6149411,1.121688,-0.5030136,1.1105682,1.1499684,-1.4839389,-0.7557377,0.34278625,0.1875352,0.7185477,-0.25241762,1.8347614,0.8897046,1.920075,-1.2257392,0.863922,-0.6775632,-1.4006559,0.95181316,-0.98309726,-0.3993746,0.86700344,0.29727346,-1.7171531,-1.3485527,-0.8711143,-0.058651775,0.9254726,-0.17882678,-1.1248401,-0.09546226,-0.971607,0.83623236,0.9937235,0.36989507,2.9516335,0.44791326,0.3635797,-0.82532144,2.026293,1.3244637,-2.461962,-0.1783258,-0.95533067,0.004604705
Rg,-0.2753351,0.4936931,-0.60327446,0.84248394,1.7132616,-0.14786655,-2.2774322,0.7117699,0.30756652,2.6311212,-0.44082394,0.16608599,-1.9081903,-0.70894825,0.08391135,-0.20118918,0.2827995,-0.13760352,-0.3303289,-0.15818724,3.0037384,-0.13074104,-0.18913372,1.4227221,0.55481094,1.5408826,0.9738475,0.534981,2.242926,0.15528274,0.3955813,-0.9406624,-1.1532956,0.7948266,-1.6384797,0.9710091,-1.3728281,-1.5497802,-1.5535275,0.12023881,0.047615428,0.6367628,1.1581472,1.6266831,1.2950153,0.29125383,0.34401566,0.6579779,1.6187072,-1.6672043,-1.9578128,-0.8549659,-0.5241024,-0.43092197,-1.40214,0.3717666,0.56937927,1.7237595,-1.6878022,-1.6041507,0.18640153,-1.0038985,-0.085639074,1.4951255,-1.462817,1.0070828,-1.0453956,-0.9890092,0.55754155,2.0767715,0.24210112,-0.5587644,0.09382325,-0.91169447,0.9416316,1.21484,2.1181867,0.7585728,0.15141046,-0.28424138,0.9834898,-0.06295187,-0.023526264,1.0374836,-1.0541396,0.2308102,0.6482675,-0.7078172,0.112888224,-0.65346324,0.6117561,0.5162381,-0.29229647,-0.3020514,-1.3763922,0.4261932,0.36023968,-0.19667557,-0.05510394,0.11137367
Cn,-0.16810763,-0.80240333,-1.4091256,0.2541399,1.3058447,-0.10390798,-0.66309553,0.12714788,-0.24362607,1.4936732,-0.6077148,-0.6094921,0.5186423,-0.48036006,0.11946434,-0.82050925,-0.5879706,-0.41139248,-0.3337803,-0.7418726,0.81136173,-0.5653319,-0.8807012,-1.010659,-0.8597262,0.77564174,-0.061159756,-0.21218757,1.228632,-0.415779,1.9509224,-0.41120592,1.2402982,-0.23853023,-0.30866888,0.33382922,0.3016308,-0.41690874,1.162137,-0.68259543,0.072510205,-0.11828432,-0.17746732,-0.91092575,-0.36313507,-0.6029501,0.871896,-0.1863363,0.006876313,1.6962861,-1.0237489,-1.8676674,0.8017465,1.8271452,-0.014076277,-0.91130555,-0.31112584,-0.42872503,0.64342743,-1.3071717,-0.51426464,-1.2286221,0.4924908,1.1267627,0.12215438,-1.5966133,0.7566307,0.918479,0.92063665,-0.0954759,-0.52965164,-0.0680332,-1.6184607,0.67034173,-0.69511974,-0.8987933,-1.032979,0.010253304,1.1407279,1.0941706,2.7659516,0.56816787,-0.30522195,-1.2314311,-0.19817306,1.8455838,0.5634533,1.3333404,-0.82565784,-1.0140452,0.3204016,-0.16468419,0.21664836,-0.8082736,-0.6286865,1.1049287,1.0063916,0.6497124,1.2609305,-1.1024686
Nh,-0.16161028,0.4303692,-0.30734083,-0.9584003,-0.12907185,-0.5999676,0.8113555,-2.3184745,1.8521888,0.3483794,-0.87827945,-0.5940772,0.18591352,0.69403934,0.64475673,0.0052548866,-0.33147562,-0.029728973,-0.5543986,-0.17239866,0.94183177,0.06467722,-0.12016011,0.96819884,-0.046305005,-0.76719004,-0.3820613,-0.69251716,1.239069,1.2722521,-0.2871694,-0.24885303,0.44665286,0.80759555,0.2442575,-0.7013758,-0.04269461,-1.3881184,-1.0223777,-0.33832407,0.37049493,0.23605694,-1.1130596,-0.34720168,-0.4912085,-0.6324113,0.39414814,1.359911,-1.1313089,-0.5327104,0.94850284,-0.042285055,0.25957835,0.26557374,0.18245812,-0.3603221,-0.73711824,1.5955925,-0.7130308,0.34804597,0.9402697,-0.74240935,-0.881696,-1.5798821,-1.0915375,-0.5958462,-0.12423131,-0.24202703,1.0531708,-0.30084828,-0.21821214,-0.9560664,-1.0210207,-0.22220525,0.9210224,0.32522002,-1.2216895,0.7488615,-0.18457232,-1.805748,-1.1880143,-0.67249995,-1.225366,-0.7554977,-0.7114885,-0.18966685,-2.132331,1.3709825,1.8007648,-0.2593326,0.8680143,0.22291309,1.0514549,1.3601733,0.3031236,0.062469117,-0.07143516,0.091599144,3.5364223,1.0189253
Fl,-0.8131242,-1.0720637,1.4221848,-1.274201,0.15843773,0.5777518,-1.8846344,-1.8757688,-0.19755012,1.2925283,0.08362888,0.3232805,1.4249566,0.686222,1.0536846,0.46719223,1.3759402,0.27111754,-1.9364258,0.11304324,-0.59016144,1.0608654,-0.84279686,-1.4205359,0.23517857,-0.02211961,1.0781256,-0.5128907,0.24789515,1.3512847,0.18299831,-0.6729373,-2.3530762,0.89918643,-0.35729876,-0.25771904,-0.053554095,1.3845081,-0.77419186,-0.8226224,-0.9097425,-1.2491367,0.45579636,-1.6573466,1.4044075,0.062370542,-0.1734109,-1.1744691,-0.09630888,0.3438382,-0.013139006,-0.5792488,0.4523614,1.6573827,-0.84933084,-0.77633625,-0.8806877,0.8056826,2.7495232,0.30662712,-0.18027484,0.32857695,-0.37691265,2.025269,2.5307868,0.3794796,-1.9889007,-0.33177057,1.368098,0.82526726,2.131152,0.6224679,-0.33276993,-1.3916992,-1.0330724,-0.8457058,-0.637198,-0.57380563,-1.0973811,0.020776877,-0.20771258,-1.4251688,1.4248266,-0.10607979,-1.1648039,-1.5181271,0.0745773,0.3953648,-0.87530625,1.7911197,0.39595428,0.9969916,0.19036,0.39516273,0.52017397,0.2935085,-0.5790582,-0.20060778,-0.29867816,0.26981592
Mc,-0.5906322,0.056100585,1.0673794,-0.14855962,0.29117176,-0.8913656,-0.4347032,-0.16260013,0.59828216,-0.29832643,0.90661144,-0.80031425,-0.33405662,0.3056683,0.3327157,-1.7763584,1.9836642,-0.37965578,-0.034460075,-2.0682366,0.80515647,0.6518328,-0.20815662,0.0021141374,-2.6788611,-0.8377467,-1.3644998,-0.9324009,-0.46171236,-0.4673159,1.6985701,0.262032,0.53541803,-1.4050564,-1.4332982,-0.5819417,-0.5660858,0.27079046,1.2776911,-0.6111034,-0.004905378,0.056736074,-1.3738939,-0.5984319,0.38405445,2.1107433,-0.2300648,-0.1505083,0.8469532,-0.9984593,-0.62681615,1.2971429,-1.4114267,0.39239383,0.48613435,-0.5692314,0.4755101,2.7814147,-1.1937429,-1.7402115,1.0124685,0.73482436,0.26202002,-0.19483034,0.46264163,0.71225,1.3977255,-0.8185876,-0.43167135,-1.7166655,0.88607615,-0.18624938,1.0145406,-0.06705284,0.66724503,-1.7366619,0.56519914,-0.39440146,-1.1864655,-0.549529,-0.15591358,-1.8675778,-0.7129906,-0.8503822,-1.2478552,-0.20446694,-1.4989582,0.35119796,-0.08727632,-0.60521513,-1.0663131,-1.9082433,-1.33661,0.46383917,0.42550376,-1.1461631,1.0289857,-0.7356325,-0.69373786,-1.5900416
Lv,-0.8761108,-0.9628954,-0.3130025,-1.0155802,-0.9775173,1.7764742,1.4915539,1.148347,-0.68490905,0.15111873,2.473559,0.8092103,-1.1727903,-2.2592971,0.18433592,0.67506343,0.36746055,-1.7888829,-0.3405481,-0.57031333,0.8184455,1.5731306,1.2684654,-1.3700839,-0.23317389,-1.2250248,0.19696978,-0.7119056,-1.9899238,0.50239,-2.2199347,2.6199188,0.7006567,2.6547365,2.11771,0.083581306,0.18082064,-1.5716014,1.6367164,0.14570005,-1.9104184,2.163395,0.68154776,-1.1394699,-1.8110292,-0.0040885694,-0.29427615,-1.3748802,0.83092815,-1.542824,-1.4714876,-0.7631527,0.20236649,1.005304,-0.87329066,0.02309211,-0.34629345,0.7421312,-0.23244074,-1.4065928,0.3032877,-0.48951983,-0.5812715,1.020537,0.17233638,0.14267,-0.15734439,0.5604657,0.26382524,0.9722211,0.22303762,-1.0107175,-0.43191123,0.31362954,-0.8587421,0.108282894,1.74324,-0.030418724,-0.8604424,0.15179498,-0.8752853,1.1384797,-0.75340086,-0.10494222,0.45661834,-0.49413523,-0.66330373,-0.42245936,0.04400926,1.0700907,0.1536999,0.07531175,-0.64319694,-0.7952715,-0.023030968,0.5834001,0.6383544,0.4711876,0.70860004,0.030223032
Ts,0.011405677,-0.022549978,0.5710226,-1.7713417,-0.25814953,-0.8612911,1.2639681,-1.4665065,0.8527976,-0.8647592,0.047350857,-0.5969439,0.54194635,-1.4975648,-0.019033952,-1.4006273,-0.34529528,-1.3046944,0.3622283,-0.6928035,0.2514361,1.4402759,0.9951749,0.39241812,0.16346295,-1.1878049,0.0044377996,0.19512095,0.581691,2.6466753,-0.63808465,0.040757503,-0.7466539,0.17566945,-0.1749473,-0.22606951,-0.08292145,1.2068594,0.5590779,-0.3843623,0.44504434,-0.26477942,0.7821163,1.0841526,0.78354084,0.66704375,-0.859731,1.3185606,0.917982,-0.85392845,2.2385566,0.6450812,-1.4327905,-0.31366166,-2.472097,-1.028393,0.30928522,-1.2319214,-0.21975814,0.91589296,1.194053,-0.7434689,-1.2797323,-0.34704384,0.45690492,-1.9262267,0.20141488,-1.3321341,1.2711775,0.30738178,0.8904361,2.1696563,-0.5406357,0.46508056,-0.12993783,-0.3570329,-0.23819204,-0.97139794,-0.50854874,-0.43820393,1.4983107,0.34795296,-1.0719976,2.839633,1.0829571,1.0631264,-0.023034513,-0.38499868,-1.186266,-2.0791297,-0.5710418,1.1869937,0.3283191,-1.6949683,0.24359155,0.5669577,1.464593,-0.8573161,0.02771269,0.31743756
Og,-1.2676055,-0.2082579,-0.49420553,-0.06517814,-0.046950772,-0.21709286,1.1221584,-2.3269591,1.2229161,0.37417707,-2.0516841,-0.1547756,-0.70620376,-0.8299046,0.56851625,0.27393657,0.945055,0.07320205,0.598788,-1.0955175,2.3138437,0.83331764,1.1603186,-0.482334,-1.4097471,0.042515524,2.025458,0.29184273,0.2508434,-1.4238169,0.7002917,-0.49889904,-0.12501222,0.46584168,1.4551076,-2.1172657,0.09436231,0.9922186,-0.7815163,1.3718876,0.47031826,0.815447,1.8855543,0.28505662,0.5247432,-0.3375647,0.5539894,-1.8083544,-0.60875887,0.13940626,-0.22064218,1.290025,1.427257,-1.2596583,-1.2683654,-1.9968356,-0.96690303,-0.357182,-0.062046383,-0.23046969,-0.50100595,0.106241405,0.7465004,-0.5106624,-1.7404605,0.978159,-0.2891384,0.9750692,-0.6748443,-0.40845972,-2.1366653,0.5795801,0.7447539,-0.7548649,0.34828925,-1.433802,0.20290095,-1.7269412,-0.05347906,-0.27893955,-0.8169466,0.20945929,1.8009702,-0.095486835,0.98309445,1.8599745,-0.7840284,-1.0374722,-0.10077761,1.4915018,-1.3716453,-0.24090914,3.160795,-0.16464351,0.0013179193,0.2761131,0.61263955,0.5735103,0.00023140831,0.07644545
